image_path,imdb_score,score_range,poster_title,ocr_title
poster_images/poster_images/Like_Crazy_2011_.jpg,6.7,6–7,Like Crazy 2011 ,
poster_images/poster_images/Gia_panta_2014_.jpg,6.5,6–7,Gia panta 2014 ,Gia panta 2014 
poster_images/poster_images/U-neun_nam-ja_2014_.jpg,6.8,6–7,U-neun nam-ja 2014 ,U-neun nam-ja 2014 
poster_images/poster_images/Brutal_Beauty_Tales_of_the_Rose_City_Rollers_2010_.jpg,6.8,6–7,Brutal Beauty Tales of the Rose City Rollers 2010 ,
poster_images/poster_images/Scarlet_Week_1954_.jpg,6.8,6–7,Scarlet Week 1954 ,
poster_images/poster_images/Mea_culpa_2014_.jpg,6.1,6–7,Mea culpa 2014 ,
poster_images/poster_images/Pot_v_raj_2014_.jpg,6.8,6–7,Pot v raj 2014 ,Pot v raj 2014 
poster_images/poster_images/Jungle_Book_1942_.jpg,6.8,6–7,Jungle Book 1942 ,
poster_images/poster_images/Shi_yue_wei_cheng_2009_.jpg,6.9,6–7,Shi yue wei cheng 2009 ,Shi yue wei cheng 2009 
poster_images/poster_images/Safe_Passage_1994_.jpg,6.4,6–7,Safe Passage 1994 ,
poster_images/poster_images/Princess_O_Rourke_1943_.jpg,6.9,6–7,Princess O Rourke 1943 ,
poster_images/poster_images/The_Details_2011_.jpg,6.2,6–7,The Details 2011 ,The Details 2011 
poster_images/poster_images/Of_Unknown_Origin_1983_.jpg,6.2,6–7,Of Unknown Origin 1983 ,Of Unknown Origin 1983 
poster_images/poster_images/Mr._Peabody_Sherman_2014_.jpg,6.9,6–7,Mr. Peabody Sherman 2014 ,Mr. Peabody Sherman 2014 
poster_images/poster_images/Papa_umer_ded_moroz_1991_.jpg,6.6,6–7,Papa umer ded moroz 1991 ,
poster_images/poster_images/Life_May_Be_2014_.jpg,6.4,6–7,Life May Be 2014 ,Life May Be 2014 
poster_images/poster_images/Noma_My_Perfect_Storm_2015_.jpg,6.1,6–7,Noma My Perfect Storm 2015 ,Noma My Perfect Storm 2015 
poster_images/poster_images/13_Going_on_30_2004_.jpg,6.1,6–7,13 Going on 30 2004 ,
poster_images/poster_images/La_ragazza_dal_pigiama_giallo_1977_.jpg,6.1,6–7,La ragazza dal pigiama giallo 1977 ,
poster_images/poster_images/Betty_Boop_s_Hallowe_en_Party_1933_.jpg,6.6,6–7,Betty Boop s Hallowe en Party 1933 ,Betty Boop s Hallowe en Party 1933 
poster_images/poster_images/For_Your_Eyes_Only_1981_.jpg,6.8,6–7,For Your Eyes Only 1981 ,
poster_images/poster_images/Shoot_First_1953_.jpg,6.0,6–7,Shoot First 1953 ,Shoot First 1953 
poster_images/poster_images/Wer_s_glaubt_wird_selig_2012_.jpg,6.2,6–7,Wer s glaubt wird selig 2012 ,
poster_images/poster_images/_1_971_.jpg,6.5,6–7, 1 971 , 1 971 
poster_images/poster_images/The_Andromeda_Strain.jpg,6.2,6–7,The Andromeda Strain,The Andromeda Strain
poster_images/poster_images/Bronx_Obama_2014_.jpg,6.0,6–7,Bronx Obama 2014 ,
poster_images/poster_images/Petey_Wheatstraw_1977_.jpg,6.3,6–7,Petey Wheatstraw 1977 ,Petey Wheatstraw 1977 
poster_images/poster_images/Kaikella_rakkaudella_2013_.jpg,6.1,6–7,Kaikella rakkaudella 2013 ,Kaikella rakkaudella 2013 
poster_images/poster_images/Hoffa_1992_.jpg,6.6,6–7,Hoffa 1992 ,Hoffa 1992 
poster_images/poster_images/I_Am_Belfast_2015_.jpg,6.7,6–7,I Am Belfast 2015 ,I Am Belfast 2015 
poster_images/poster_images/National_Treasure_2004_.jpg,6.9,6–7,National Treasure 2004 ,National Treasure 2004 
poster_images/poster_images/Vision_-_Aus_dem_Leben_der_Hildegard_von_Bingen_2009_.jpg,6.5,6–7,Vision - Aus dem Leben der Hildegard von Bingen 2009 ,
poster_images/poster_images/Takedown_2000_.jpg,6.3,6–7,Takedown 2000 ,Takedown 2000 
poster_images/poster_images/The_Milky_Way_1936_.jpg,6.7,6–7,The Milky Way 1936 ,
poster_images/poster_images/The_Dark_Tower_1943_.jpg,6.1,6–7,The Dark Tower 1943 ,The Dark Tower 1943 
poster_images/poster_images/Only_the_Young_2012_.jpg,6.5,6–7,Only the Young 2012 ,Only the Young 2012 
poster_images/poster_images/B_izu_on_za_ran_2010_.jpg,6.7,6–7,B izu on za ran 2010 ,B izu on za ran 2010 
poster_images/poster_images/Word_of_Honor_2003_.jpg,6.6,6–7,Word of Honor 2003 ,Word of Honor 2003 
poster_images/poster_images/Blood_Donuts_1995_.jpg,6.0,6–7,Blood Donuts 1995 ,
poster_images/poster_images/According_to_Greta_2009_.jpg,6.3,6–7,According to Greta 2009 ,According to Greta 2009 
poster_images/poster_images/All_That_I_Am_2013_.jpg,6.3,6–7,All That I Am 2013 ,All That I Am 2013 
poster_images/poster_images/The_Impostors_1998_.jpg,6.5,6–7,The Impostors 1998 ,
poster_images/poster_images/Jungledyret_1993_.jpg,6.1,6–7,Jungledyret 1993 ,Jungledyret 1993 
poster_images/poster_images/Barolo_Boys._The_Story_of_a_Revolution_2014_.jpg,6.9,6–7,Barolo Boys. The Story of a Revolution 2014 ,
poster_images/poster_images/Capit_es_da_Areia_2011_.jpg,6.3,6–7,Capit es da Areia 2011 ,Capit es da Areia 2011 
poster_images/poster_images/Station_to_Station_2015_.jpg,6.2,6–7,Station to Station 2015 ,Station to Station 2015 
poster_images/poster_images/Christmas_Eve_1947_.jpg,6.0,6–7,Christmas Eve 1947 ,Christmas Eve 1947 
poster_images/poster_images/Heaven_Knows_What_2014_.jpg,6.4,6–7,Heaven Knows What 2014 ,Heaven Knows What 2014 
poster_images/poster_images/City_of_Angels_1998_.jpg,6.7,6–7,City of Angels 1998 ,City of Angels 1998 
poster_images/poster_images/Tycoon_A_New_Russian_2002_.jpg,6.8,6–7,Tycoon A New Russian 2002 ,
poster_images/poster_images/The_Thieving_Hand_1908_.jpg,6.8,6–7,The Thieving Hand 1908 ,The Thieving Hand 1908 
poster_images/poster_images/Streamers_1983_.jpg,6.7,6–7,Streamers 1983 ,
poster_images/poster_images/Les_fautes_d_orthographe_2004_.jpg,6.3,6–7,Les fautes d orthographe 2004 ,Les fautes d orthographe 2004 
poster_images/poster_images/Step_Up_Love_Story.jpg,6.4,6–7,Step Up Love Story,
poster_images/poster_images/The_Midnight_Meat_Train_2008_.jpg,6.1,6–7,The Midnight Meat Train 2008 ,
poster_images/poster_images/The_Black_Rose_1950_.jpg,6.3,6–7,The Black Rose 1950 ,The Black Rose 1950 
poster_images/poster_images/Septyni_nematomi_zmones_2005_.jpg,6.9,6–7,Septyni nematomi zmones 2005 ,
poster_images/poster_images/Monsterimies_2014_.jpg,6.4,6–7,Monsterimies 2014 ,Monsterimies 2014 
poster_images/poster_images/High_Heels_and_Low_Lifes_2001_.jpg,6.2,6–7,High Heels and Low Lifes 2001 ,
poster_images/poster_images/Sveti_Georgije_ubiva_azdahu_2009_.jpg,6.5,6–7,Sveti Georgije ubiva azdahu 2009 ,
poster_images/poster_images/Cet_amour-l_2001_.jpg,6.3,6–7,Cet amour-l 2001 ,
poster_images/poster_images/Taras_Bulba_1962_.jpg,6.4,6–7,Taras Bulba 1962 ,Taras Bulba 1962 
poster_images/poster_images/The_Grass_Is_Greener_1960_.jpg,6.6,6–7,The Grass Is Greener 1960 ,
poster_images/poster_images/There_Goes_My_Baby_1994_.jpg,6.4,6–7,There Goes My Baby 1994 ,
poster_images/poster_images/The_Incredibly_True_Adventure_of_Two_Girls_in_Love_1995_.jpg,6.5,6–7,The Incredibly True Adventure of Two Girls in Love 1995 ,The Incredibly True Adventure of Two Girls in Love 1995 
poster_images/poster_images/It_s_Tough_to_Be_Famous_1932_.jpg,6.1,6–7,It s Tough to Be Famous 1932 ,It s Tough to Be Famous 1932 
poster_images/poster_images/Just_Like_Heaven_2005_.jpg,6.7,6–7,Just Like Heaven 2005 ,
poster_images/poster_images/I_Am_Dina_2002_.jpg,6.6,6–7,I Am Dina 2002 ,
poster_images/poster_images/Yasaeng_dongmul_bohoguyeog_1997_.jpg,6.4,6–7,Yasaeng dongmul bohoguyeog 1997 ,Yasaeng dongmul bohoguyeog 1997 
poster_images/poster_images/Frankie_Starlight_1995_.jpg,6.7,6–7,Frankie Starlight 1995 ,Frankie Starlight 1995 
poster_images/poster_images/Pink_Ulysses_1990_.jpg,6.5,6–7,Pink Ulysses 1990 ,
poster_images/poster_images/Una_pistola_en_cada_mano_2012_.jpg,6.5,6–7,Una pistola en cada mano 2012 ,
poster_images/poster_images/Love_Begins_2011_.jpg,6.9,6–7,Love Begins 2011 ,Love Begins 2011 
poster_images/poster_images/Walk_of_Shame_2014_.jpg,6.0,6–7,Walk of Shame 2014 ,
poster_images/poster_images/Stranger_on_the_Prowl_1952_.jpg,6.7,6–7,Stranger on the Prowl 1952 ,
poster_images/poster_images/Yogen_2004_.jpg,6.3,6–7,Yogen 2004 ,
poster_images/poster_images/Voices_of_Iraq_2004_.jpg,6.4,6–7,Voices of Iraq 2004 ,Voices of Iraq 2004 
poster_images/poster_images/Elle_boit_pas_elle_fume_pas_elle_drague_pas_mais..._elle_cause_1970_.jpg,6.3,6–7,Elle boit pas elle fume pas elle drague pas mais... elle cause 1970 ,
poster_images/poster_images/300_Rise_of_an_Empire_2014_.jpg,6.2,6–7,300 Rise of an Empire 2014 ,
poster_images/poster_images/Adulterio_all_italiana_1966_.jpg,6.6,6–7,Adulterio all italiana 1966 ,
poster_images/poster_images/The_Loves_of_Pharaoh_1922_.jpg,6.7,6–7,The Loves of Pharaoh 1922 ,
poster_images/poster_images/White_Irish_Drinkers_2010_.jpg,6.8,6–7,White Irish Drinkers 2010 ,White Irish Drinkers 2010 
poster_images/poster_images/Dear_Mr._Watterson_2013_.jpg,6.4,6–7,Dear Mr. Watterson 2013 ,Dear Mr. Watterson 2013 
poster_images/poster_images/My_Beautiful_Laundrette_1985_.jpg,6.9,6–7,My Beautiful Laundrette 1985 ,My Beautiful Laundrette 1985 
poster_images/poster_images/The_Last_House_on_the_Left_2009_.jpg,6.6,6–7,The Last House on the Left 2009 ,The Last House on the Left 2009 
poster_images/poster_images/Mothlight_1963_.jpg,6.3,6–7,Mothlight 1963 ,Mothlight 1963 
poster_images/poster_images/Titanic_Town_1998_.jpg,6.6,6–7,Titanic Town 1998 ,Titanic Town 1998 
poster_images/poster_images/Franklyn_2008_.jpg,6.2,6–7,Franklyn 2008 ,Franklyn 2008 
poster_images/poster_images/Nijinsky_The_Diaries_of_Vaslav_Nijinsky_2001_.jpg,6.4,6–7,Nijinsky The Diaries of Vaslav Nijinsky 2001 ,Nijinsky The Diaries of Vaslav Nijinsky 2001 
poster_images/poster_images/Jane_Wants_a_Boyfriend_2015_.jpg,6.8,6–7,Jane Wants a Boyfriend 2015 ,
poster_images/poster_images/Les_chevaliers_blancs_2015_.jpg,6.1,6–7,Les chevaliers blancs 2015 ,Les chevaliers blancs 2015 
poster_images/poster_images/Never_Back_Down_No_Surrender_2016_.jpg,6.5,6–7,Never Back Down No Surrender 2016 ,Never Back Down No Surrender 2016 
poster_images/poster_images/The_Gnome-Mobile_1967_.jpg,6.5,6–7,The Gnome-Mobile 1967 ,
poster_images/poster_images/Les_beaux_jours_2013_.jpg,6.3,6–7,Les beaux jours 2013 ,Les beaux jours 2013 
poster_images/poster_images/Magneettimies_2009_.jpg,6.8,6–7,Magneettimies 2009 ,Magneettimies 2009 
poster_images/poster_images/Road_Movie_2009_.jpg,6.9,6–7,Road Movie 2009 ,Road Movie 2009 
poster_images/poster_images/People_Places_Things_2015_.jpg,6.9,6–7,People Places Things 2015 ,People Places Things 2015 
poster_images/poster_images/Prime_Cut_1972_.jpg,6.8,6–7,Prime Cut 1972 ,Prime Cut 1972 
poster_images/poster_images/The_Phantom_Light_1935_.jpg,6.2,6–7,The Phantom Light 1935 ,The Phantom Light 1935 
poster_images/poster_images/Flower_Girl_2009_.jpg,6.1,6–7,Flower Girl 2009 ,Flower Girl 2009 
poster_images/poster_images/Goke_Body_Snatcher_from_Hell_1968_.jpg,6.2,6–7,Goke Body Snatcher from Hell 1968 ,
poster_images/poster_images/Children_of_the_Damned_1964_.jpg,6.2,6–7,Children of the Damned 1964 ,Children of the Damned 1964 
poster_images/poster_images/Suspect_1987_.jpg,6.6,6–7,Suspect 1987 ,Suspect 1987 
poster_images/poster_images/Time_Without_Pity_1957_.jpg,6.9,6–7,Time Without Pity 1957 ,
poster_images/poster_images/Missing_William_2014_.jpg,6.3,6–7,Missing William 2014 ,Missing William 2014 
poster_images/poster_images/Bounce_Behind_the_Velvet_Rope_2000_.jpg,6.7,6–7,Bounce Behind the Velvet Rope 2000 ,Bounce Behind the Velvet Rope 2000 
poster_images/poster_images/Fear_Itself_2015_.jpg,6.4,6–7,Fear Itself 2015 ,Fear Itself 2015 
poster_images/poster_images/The_Sender_1982_.jpg,6.1,6–7,The Sender 1982 ,
poster_images/poster_images/The_Hornet_s_Nest_2014_.jpg,6.5,6–7,The Hornet s Nest 2014 ,The Hornet s Nest 2014 
poster_images/poster_images/Bhaji_on_the_Beach_1993_.jpg,6.5,6–7,Bhaji on the Beach 1993 ,Bhaji on the Beach 1993 
poster_images/poster_images/The_Woman_in_Black_2012_.jpg,6.4,6–7,The Woman in Black 2012 ,The Woman in Black 2012 
poster_images/poster_images/New_York_I_Love_You_2008_.jpg,6.3,6–7,New York I Love You 2008 ,New York I Love You 2008 
poster_images/poster_images/Sm_citroner_gula_2013_.jpg,6.0,6–7,Sm citroner gula 2013 ,Sm citroner gula 2013 
poster_images/poster_images/R-Point_2004_.jpg,6.4,6–7,R-Point 2004 ,
poster_images/poster_images/The_Last_Supper_1995_.jpg,6.8,6–7,The Last Supper 1995 ,The Last Supper 1995 
poster_images/poster_images/Parade_1974_.jpg,6.1,6–7,Parade 1974 ,Parade 1974 
poster_images/poster_images/The_Circle_1925_.jpg,6.7,6–7,The Circle 1925 ,
poster_images/poster_images/Elementarteilchen_2006_.jpg,6.7,6–7,Elementarteilchen 2006 ,Elementarteilchen 2006 
poster_images/poster_images/The_Rocket_Post_2004_.jpg,6.8,6–7,The Rocket Post 2004 ,The Rocket Post 2004 
poster_images/poster_images/Human_Touch_2004_.jpg,6.0,6–7,Human Touch 2004 ,
poster_images/poster_images/Kill_Them_All_and_Come_Back_Alone_1968_.jpg,6.4,6–7,Kill Them All and Come Back Alone 1968 ,
poster_images/poster_images/The_Bible_In_the_Beginning..._1966_.jpg,6.2,6–7,The Bible In the Beginning... 1966 ,The Bible In the Beginning... 1966 
poster_images/poster_images/Endgame_2009_.jpg,6.3,6–7,Endgame 2009 ,Endgame 2009 
poster_images/poster_images/Voyage_of_the_Damned_1976_.jpg,6.5,6–7,Voyage of the Damned 1976 ,Voyage of the Damned 1976 
poster_images/poster_images/1408_2007_.jpg,6.8,6–7,1408 2007 ,1408 2007 
poster_images/poster_images/Flypaper_2011_.jpg,6.4,6–7,Flypaper 2011 ,Flypaper 2011 
poster_images/poster_images/Stoker_2013_.jpg,6.8,6–7,Stoker 2013 ,
poster_images/poster_images/Day_of_the_Falcon_2011_.jpg,6.7,6–7,Day of the Falcon 2011 ,
poster_images/poster_images/Sonja_2006_.jpg,6.2,6–7,Sonja 2006 ,
poster_images/poster_images/The_Mating_Habits_of_the_Earthbound_Human_1999_.jpg,6.4,6–7,The Mating Habits of the Earthbound Human 1999 ,The Mating Habits of the Earthbound Human 1999 
poster_images/poster_images/Dance_with_a_Stranger_1985_.jpg,6.8,6–7,Dance with a Stranger 1985 ,Dance with a Stranger 1985 
poster_images/poster_images/Lourdes_2009_.jpg,6.9,6–7,Lourdes 2009 ,Lourdes 2009 
poster_images/poster_images/Marcello_Marcello_2008_.jpg,6.8,6–7,Marcello Marcello 2008 ,
poster_images/poster_images/One_Lucky_Elephant_2010_.jpg,6.5,6–7,One Lucky Elephant 2010 ,One Lucky Elephant 2010 
poster_images/poster_images/The_Corruptor_1999_.jpg,6.0,6–7,The Corruptor 1999 ,The Corruptor 1999 
poster_images/poster_images/Vykrutasy_2011_.jpg,6.2,6–7,Vykrutasy 2011 ,
poster_images/poster_images/Demons_1985_.jpg,6.7,6–7,Demons 1985 ,Demons 1985 
poster_images/poster_images/Otto_-_Der_Film_1985_.jpg,6.4,6–7,Otto - Der Film 1985 ,
poster_images/poster_images/Vesna_va_veloce_1996_.jpg,6.1,6–7,Vesna va veloce 1996 ,Vesna va veloce 1996 
poster_images/poster_images/The_Lady_Vanishes_2013_.jpg,6.1,6–7,The Lady Vanishes 2013 ,
poster_images/poster_images/Post_co_tum_animal_triste_1997_.jpg,6.0,6–7,Post co tum animal triste 1997 ,
poster_images/poster_images/Lebanon_Pa._2010_.jpg,6.3,6–7,Lebanon Pa. 2010 ,
poster_images/poster_images/The_Snows_of_Kilimanjaro_1952_.jpg,6.2,6–7,The Snows of Kilimanjaro 1952 ,
poster_images/poster_images/Blackout_1954_.jpg,6.2,6–7,Blackout 1954 ,
poster_images/poster_images/Zig_Zag_1970_.jpg,6.2,6–7,Zig Zag 1970 ,Zig Zag 1970 
poster_images/poster_images/Un_poliziotto_scomodo_1978_.jpg,6.2,6–7,Un poliziotto scomodo 1978 ,Un poliziotto scomodo 1978 
poster_images/poster_images/Gentlemen_2014_.jpg,6.2,6–7,Gentlemen 2014 ,
poster_images/poster_images/The_Competition_1980_.jpg,6.7,6–7,The Competition 1980 ,The Competition 1980 
poster_images/poster_images/TINY_A_Story_About_Living_Small_2013_.jpg,6.6,6–7,TINY A Story About Living Small 2013 ,TINY A Story About Living Small 2013 
poster_images/poster_images/Tsar_2009_.jpg,6.9,6–7,Tsar 2009 ,
poster_images/poster_images/Joshua_Then_and_Now_1985_.jpg,6.7,6–7,Joshua Then and Now 1985 ,Joshua Then and Now 1985 
poster_images/poster_images/The_New_Legend_of_Shaolin_1994_.jpg,6.4,6–7,The New Legend of Shaolin 1994 ,
poster_images/poster_images/Life_as_We_Know_It_2010_.jpg,6.6,6–7,Life as We Know It 2010 ,Life as We Know It 2010 
poster_images/poster_images/The_Silk_Express_1933_.jpg,6.1,6–7,The Silk Express 1933 ,The Silk Express 1933 
poster_images/poster_images/Cialo_2015_.jpg,6.5,6–7,Cialo 2015 ,Cialo 2015 
poster_images/poster_images/Carry_on_Cowboy_1965_.jpg,6.2,6–7,Carry on Cowboy 1965 ,Carry on Cowboy 1965 
poster_images/poster_images/Fatty_and_Mabel_Adrift_1916_.jpg,6.9,6–7,Fatty and Mabel Adrift 1916 ,Fatty and Mabel Adrift 1916 
poster_images/poster_images/Wish_Upon_a_Star_1996_.jpg,6.9,6–7,Wish Upon a Star 1996 ,Wish Upon a Star 1996 
poster_images/poster_images/Wet_Bum_2014_.jpg,6.9,6–7,Wet Bum 2014 ,Wet Bum 2014 
poster_images/poster_images/Upperworld_1934_.jpg,6.5,6–7,Upperworld 1934 ,
poster_images/poster_images/By_Our_Selves_2015_.jpg,6.4,6–7,By Our Selves 2015 ,
poster_images/poster_images/Godzilla_1985_1984_.jpg,6.2,6–7,Godzilla 1985 1984 ,
poster_images/poster_images/In_Therapy_2009_.jpg,6.4,6–7,In Therapy 2009 ,In Therapy 2009 
poster_images/poster_images/Goodbye_Charlie_1964_.jpg,6.3,6–7,Goodbye Charlie 1964 ,
poster_images/poster_images/The_Walking_Stick_1970_.jpg,6.5,6–7,The Walking Stick 1970 ,The Walking Stick 1970 
poster_images/poster_images/Goj_reisenki_Gojoe_2000_.jpg,6.4,6–7,Goj reisenki Gojoe 2000 ,Goj reisenki Gojoe 2000 
poster_images/poster_images/Por_las_plumas_2013_.jpg,6.4,6–7,Por las plumas 2013 ,
poster_images/poster_images/Monsters_2010_.jpg,6.4,6–7,Monsters 2010 ,Monsters 2010 
poster_images/poster_images/Mr._Moto_s_Last_Warning_1939_.jpg,6.6,6–7,Mr. Moto s Last Warning 1939 ,Mr. Moto s Last Warning 1939 
poster_images/poster_images/Journey_to_Planet_X_2012_.jpg,6.6,6–7,Journey to Planet X 2012 ,Journey to Planet X 2012 
poster_images/poster_images/Article_99_1992_.jpg,6.1,6–7,Article 99 1992 ,Article 99 1992 
poster_images/poster_images/Please_Give_2010_.jpg,6.6,6–7,Please Give 2010 ,Please Give 2010 
poster_images/poster_images/The_Frame_2014_.jpg,6.7,6–7,The Frame 2014 ,The Frame 2014 
poster_images/poster_images/Douches_froides_2005_.jpg,6.2,6–7,Douches froides 2005 ,
poster_images/poster_images/La_cartomancienne_1932_.jpg,6.8,6–7,La cartomancienne 1932 ,
poster_images/poster_images/Things_to_Do_in_Denver_When_You_re_Dead_1995_.jpg,6.8,6–7,Things to Do in Denver When You re Dead 1995 ,
poster_images/poster_images/Ronaldo_2015_.jpg,6.4,6–7,Ronaldo 2015 ,
poster_images/poster_images/Cuore_di_cane_1976_.jpg,6.6,6–7,Cuore di cane 1976 ,
poster_images/poster_images/Mon_fils_moi_2006_.jpg,6.8,6–7,Mon fils moi 2006 ,Mon fils moi 2006 
poster_images/poster_images/Lung_Fu_Moon_2006_.jpg,6.2,6–7,Lung Fu Moon 2006 ,Lung Fu Moon 2006 
poster_images/poster_images/Risen_2016_.jpg,6.3,6–7,Risen 2016 ,
poster_images/poster_images/The_Four_Horsemen_of_the_Apocalypse_1962_.jpg,6.7,6–7,The Four Horsemen of the Apocalypse 1962 ,The Four Horsemen of the Apocalypse 1962 
poster_images/poster_images/Camille_redouble_2012_.jpg,6.3,6–7,Camille redouble 2012 ,Camille redouble 2012 
poster_images/poster_images/La_doppia_ora_2009_.jpg,6.7,6–7,La doppia ora 2009 ,La doppia ora 2009 
poster_images/poster_images/Dorfman_in_Love_2011_.jpg,6.0,6–7,Dorfman in Love 2011 ,Dorfman in Love 2011 
poster_images/poster_images/Below_2002_.jpg,6.2,6–7,Below 2002 ,Below 2002 
poster_images/poster_images/Onegin_1999_.jpg,6.9,6–7,Onegin 1999 ,Onegin 1999 
poster_images/poster_images/No_et_moi_2010_.jpg,6.7,6–7,No et moi 2010 ,No et moi 2010 
poster_images/poster_images/Akai_hashi_no_shita_no_nurui_mizu_2001_.jpg,6.9,6–7,Akai hashi no shita no nurui mizu 2001 ,
poster_images/poster_images/Tobruk_1967_.jpg,6.4,6–7,Tobruk 1967 ,
poster_images/poster_images/A_Night_Out_1915_.jpg,6.1,6–7,A Night Out 1915 ,
poster_images/poster_images/Liverpool_2008_.jpg,6.4,6–7,Liverpool 2008 ,Liverpool 2008 
poster_images/poster_images/Silm__ter___2013_.jpg,6.0,6–7,Silm  ter   2013 ,
poster_images/poster_images/Sweet_Lorraine_2015_.jpg,6.3,6–7,Sweet Lorraine 2015 ,Sweet Lorraine 2015 
poster_images/poster_images/Hide_Your_Smiling_Faces_2013_.jpg,6.1,6–7,Hide Your Smiling Faces 2013 ,Hide Your Smiling Faces 2013 
poster_images/poster_images/Guess_Who.jpg,6.0,6–7,Guess Who,
poster_images/poster_images/Other_Men_s_Women_1931_.jpg,6.6,6–7,Other Men s Women 1931 ,
poster_images/poster_images/Helen_2009_.jpg,6.4,6–7,Helen 2009 ,Helen 2009 
poster_images/poster_images/Made_in_Jamaica_2006_.jpg,6.6,6–7,Made in Jamaica 2006 ,Made in Jamaica 2006 
poster_images/poster_images/El_malvado_Carabel_1956_.jpg,6.5,6–7,El malvado Carabel 1956 ,El malvado Carabel 1956 
poster_images/poster_images/The_Man_from_Elysian_Fields_2001_.jpg,6.7,6–7,The Man from Elysian Fields 2001 ,
poster_images/poster_images/Callas_Forever_2002_.jpg,6.6,6–7,Callas Forever 2002 ,Callas Forever 2002 
poster_images/poster_images/The_Strange_Door_1951_.jpg,6.3,6–7,The Strange Door 1951 ,The Strange Door 1951 
poster_images/poster_images/Back_to_School_1986_.jpg,6.6,6–7,Back to School 1986 ,
poster_images/poster_images/Beerfest_2006_.jpg,6.3,6–7,Beerfest 2006 ,
poster_images/poster_images/Vantage_Point_2008_.jpg,6.6,6–7,Vantage Point 2008 ,Vantage Point 2008 
poster_images/poster_images/Gudsforladt_2015_.jpg,6.7,6–7,Gudsforladt 2015 ,Gudsforladt 2015 
poster_images/poster_images/The_Alamo_1960_.jpg,6.9,6–7,The Alamo 1960 ,The Alamo 1960 
poster_images/poster_images/Woman_Thou_Art_Loosed_2004_.jpg,6.8,6–7,Woman Thou Art Loosed 2004 ,Woman Thou Art Loosed 2004 
poster_images/poster_images/Jack_the_Bear_1993_.jpg,6.5,6–7,Jack the Bear 1993 ,Jack the Bear 1993 
poster_images/poster_images/Uuno_Epsanjassa_1985_.jpg,6.2,6–7,Uuno Epsanjassa 1985 ,Uuno Epsanjassa 1985 
poster_images/poster_images/Ga-myeon_2007_.jpg,6.4,6–7,Ga-myeon 2007 ,
poster_images/poster_images/Sleeping_Beauty_1949_.jpg,6.6,6–7,Sleeping Beauty 1949 ,Sleeping Beauty 1949 
poster_images/poster_images/Alibi_1929_.jpg,6.1,6–7,Alibi 1929 ,
poster_images/poster_images/Van_Helsing_The_London_Assignment_2004_.jpg,6.2,6–7,Van Helsing The London Assignment 2004 ,Van Helsing The London Assignment 2004 
poster_images/poster_images/That_Sinking_Feeling_1979_.jpg,6.9,6–7,That Sinking Feeling 1979 ,
poster_images/poster_images/Frozen_City_2006_.jpg,6.5,6–7,Frozen City 2006 ,
poster_images/poster_images/O_rodic__ch_a_detech_2008_.jpg,6.9,6–7,O rodic  ch a detech 2008 ,
poster_images/poster_images/Eyforiya_2006_.jpg,6.8,6–7,Eyforiya 2006 ,Eyforiya 2006 
poster_images/poster_images/Ca_h_2008_.jpg,6.0,6–7,Ca h 2008 ,
poster_images/poster_images/Balto_Wolf_Quest_2002_.jpg,6.2,6–7,Balto Wolf Quest 2002 ,Balto Wolf Quest 2002 
poster_images/poster_images/Ocean_s_Twelve_2004_.jpg,6.5,6–7,Ocean s Twelve 2004 ,Ocean s Twelve 2004 
poster_images/poster_images/Bringing_Ashley_Home_2011_.jpg,6.2,6–7,Bringing Ashley Home 2011 ,Bringing Ashley Home 2011 
poster_images/poster_images/The_Last_Stand_2013_.jpg,6.4,6–7,The Last Stand 2013 ,The Last Stand 2013 
poster_images/poster_images/A_Perfect_Wedding_2015_.jpg,6.1,6–7,A Perfect Wedding 2015 ,A Perfect Wedding 2015 
poster_images/poster_images/Boa_Sorte_2014_.jpg,6.8,6–7,Boa Sorte 2014 ,
poster_images/poster_images/Merantau_2009_.jpg,6.8,6–7,Merantau 2009 ,Merantau 2009 
poster_images/poster_images/Wal-Mart_The_High_Cost_of_Low_Price_2005_.jpg,6.8,6–7,Wal-Mart The High Cost of Low Price 2005 ,Wal-Mart The High Cost of Low Price 2005 
poster_images/poster_images/Radio_On_1979_.jpg,6.6,6–7,Radio On 1979 ,Radio On 1979 
poster_images/poster_images/One_Night_with_the_King_2006_.jpg,6.3,6–7,One Night with the King 2006 ,One Night with the King 2006 
poster_images/poster_images/Alien_Nation_Millennium_1996_.jpg,6.5,6–7,Alien Nation Millennium 1996 ,Alien Nation Millennium 1996 
poster_images/poster_images/A_Fever_in_the_Blood_1961_.jpg,6.4,6–7,A Fever in the Blood 1961 ,
poster_images/poster_images/The_Business_of_Strangers_2001_.jpg,6.4,6–7,The Business of Strangers 2001 ,The Business of Strangers 2001 
poster_images/poster_images/Delta_2008_.jpg,6.5,6–7,Delta 2008 ,Delta 2008 
poster_images/poster_images/The_Millionaire_Tour_2012_.jpg,6.4,6–7,The Millionaire Tour 2012 ,
poster_images/poster_images/Kings_of_Pastry_2009_.jpg,6.9,6–7,Kings of Pastry 2009 ,Kings of Pastry 2009 
poster_images/poster_images/Neue_Vahr_S__d_2010_.jpg,6.8,6–7,Neue Vahr S  d 2010 ,
