image_path,imdb_score,file_exists,title,DetectedLanguage
poster_images/The_Merry_Widow_1952_.jpg,5.9,True,The Merry Widow,en
poster_images/There_Goes_My_Heart_1938_.jpg,6.7,True,There Goes My Heart,en
poster_images/Glee_The_3D_Concert_Movie_2011_.jpg,5.4,True,Glee The 3D Concert Movie,en
poster_images/The_Trotsky_2009_.jpg,6.9,True,The Trotsky,en
poster_images/Anthony_Zimmer_2005_.jpg,6.5,True,Anthony Zimmer,en
poster_images/Just_Imagine_1930_.jpg,5.5,True,Just Imagine,et
poster_images/An_Invisible_Sign_2010_.jpg,5.4,True,An Invisible Sign,fr
poster_images/Gantz_2010_.jpg,6.5,True,Gantz,de
poster_images/Blues_Harp_1998_.jpg,7.2,True,Blues Harp,fr
poster_images/The_Lady_Is_Willing_1942_.jpg,6.3,True,The Lady Is Willing,en
poster_images/Vision_-_Aus_dem_Leben_der_Hildegard_von_Bingen_2009_.jpg,6.5,True,Vision - Aus dem Leben der Hildegard von Bingen,de
poster_images/El_Bulli_Cooking_in_Progress_2010_.jpg,6.3,True,El Bulli Cooking in Progress,en
poster_images/La_t_te_en_friche_2010_.jpg,7.2,True,La t te en friche,fr
poster_images/Soloalbum_2003_.jpg,6.0,True,Soloalbum,fi
poster_images/Final_Destination_5_2011_.jpg,5.9,True,Final Destination 5,en
poster_images/Lovely_Still_2008_.jpg,7.2,True,Lovely Still,en
poster_images/The_Conspirator_2010_.jpg,6.9,True,The Conspirator,en
poster_images/A_Very_Harold_Kumar_3D_Christmas_2011_.jpg,6.3,True,A Very Harold Kumar 3D Christmas,en
poster_images/The_Young_One_1960_.jpg,7.5,True,The Young One,en
poster_images/Michael_the_Brave_1970_.jpg,8.4,True,Michael the Brave,en
poster_images/Mr._Moto_Takes_a_Chance_1938_.jpg,6.7,True,Mr. Moto Takes a Chance,en
poster_images/Mysterious_Mr._Moto_1938_.jpg,6.9,True,Mysterious Mr. Moto,en
poster_images/Mine_vaganti_2010_.jpg,7.3,True,Mine vaganti,et
poster_images/Toki_o_kakeru_sh_jo_1983_.jpg,6.7,True,Toki o kakeru sh jo,fi
poster_images/Kairat_1992_.jpg,7.2,True,Kairat,id
poster_images/Queen_to_Play_2009_.jpg,6.9,True,Queen to Play,en
poster_images/Laila_1929_.jpg,7.3,True,Laila,fi
poster_images/Suzanne_s_Diary_for_Nicholas_2005_.jpg,6.6,True,Suzanne s Diary for Nicholas,en
poster_images/Spy_Kids_All_the_Time_in_the_World_in_4D_2011_.jpg,3.6,True,Spy Kids All the Time in the World in 4D,en
poster_images/Recollections_of_the_Yellow_House_1989_.jpg,7.7,True,Recollections of the Yellow House,en
poster_images/Super_8_Stories_2001_.jpg,6.8,True,Super 8 Stories,af
poster_images/Shukujo_wa_nani_o_wasureta_ka_1937_.jpg,7.4,True,Shukujo wa nani o wasureta ka,sw
poster_images/Forest_2003_.jpg,6.8,True,Forest,no
poster_images/To_kako_-_Stin_epohi_ton_iroon_2009_.jpg,5.7,True,To kako - Stin epohi ton iroon,fi
poster_images/Don_t_Be_Afraid_of_the_Dark_2010_.jpg,5.6,True,Don t Be Afraid of the Dark,en
poster_images/Fright_Night_2011_.jpg,6.4,True,Fright Night,en
poster_images/Another_Earth_2011_.jpg,7.0,True,Another Earth,en
poster_images/Pastoral_Hide_and_Seek_1974_.jpg,7.9,True,Pastoral Hide and Seek,en
poster_images/Klassikko_2001_.jpg,6.9,True,Klassikko,fi
poster_images/Hesher_2010_.jpg,7.1,True,Hesher,en
poster_images/The_Cool_School_2008_.jpg,7.1,True,The Cool School,en
poster_images/Bolivia_2001_.jpg,7.4,True,Bolivia,it
poster_images/Original_Cast_Album_Company_1970_.jpg,8.4,True,Original Cast Album Company,en
poster_images/Fritt_vilt_2006_.jpg,6.4,True,Fritt vilt,sv
poster_images/American_Boy_A_Profile_of_Steven_Prince_1978_.jpg,7.6,True,American Boy A Profile of Steven Prince,en
poster_images/Stake_Land_2010_.jpg,6.5,True,Stake Land,no
poster_images/The_Greatest_Movie_Ever_Sold_2011_.jpg,6.6,True,The Greatest Movie Ever Sold,en
poster_images/The_Great_White_Silence_1924_.jpg,8.1,True,The Great White Silence,en
poster_images/The_Debt_2010_.jpg,6.9,True,The Debt,en
poster_images/Colombiana_2011_.jpg,6.4,True,Colombiana,es
poster_images/Bill_Cunningham_New_York_2010_.jpg,7.9,True,Bill Cunningham New York,en
poster_images/The_Hireling_1973_.jpg,6.8,True,The Hireling,en
poster_images/Freakonomics_2010_.jpg,6.4,True,Freakonomics,sk
poster_images/Puzzlehead_2005_.jpg,5.6,True,Puzzlehead,de
poster_images/The_Possession_of_Joel_Delaney_1972_.jpg,5.9,True,The Possession of Joel Delaney,en
poster_images/The_Last_Frontier_1955_.jpg,6.6,True,The Last Frontier,en
poster_images/Tight_Spot_1955_.jpg,6.7,True,Tight Spot,en
poster_images/La_piel_que_habito_2011_.jpg,7.6,True,La piel que habito,es
poster_images/Messengers_2_The_Scarecrow_2009_.jpg,4.8,True,Messengers 2 The Scarecrow,en
poster_images/Drenge_1977_.jpg,6.3,True,Drenge,de
poster_images/The_Birds_the_Bees_and_the_Italians_1966_.jpg,7.7,True,The Birds the Bees and the Italians,en
poster_images/Backlight_2010_.jpg,6.2,True,Backlight,sv
poster_images/Shadows_Lies_2010_.jpg,4.3,True,Shadows Lies,en
poster_images/Crosby_Stills_Nash_Long_Time_Comin_1990_.jpg,8.1,True,Crosby Stills Nash Long Time Comin,en
poster_images/Phil_Ochs_There_But_for_Fortune_2010_.jpg,7.6,True,Phil Ochs There But for Fortune,en
poster_images/Good_Neighbors_2010_.jpg,5.9,True,Good Neighbors,en
poster_images/The_Winning_Season_2009_.jpg,6.6,True,The Winning Season,en
poster_images/Conan_the_Barbarian_2011_.jpg,5.2,True,Conan the Barbarian,en
poster_images/Dead_Awake_2010_.jpg,4.5,True,Dead Awake,sw
poster_images/Prom_2011_.jpg,5.4,True,Prom,en
poster_images/Magic_Trip_Ken_Kesey_s_Search_for_a_Kool_Place_2011_.jpg,6.8,True,Magic Trip Ken Kesey s Search for a Kool Place,en
poster_images/Stay_Cool_2009_.jpg,5.2,True,Stay Cool,en
poster_images/Tuulikaappimaa_2003_.jpg,7.1,True,Tuulikaappimaa,fi
poster_images/Fierce_Light_When_Spirit_Meets_Action_2008_.jpg,6.8,True,Fierce Light When Spirit Meets Action,en
poster_images/Strongman_2009_.jpg,6.4,True,Strongman,tl
poster_images/Waiting_for_Forever_2010_.jpg,6.0,True,Waiting for Forever,da
poster_images/The_Creation_of_the_Humanoids_1962_.jpg,5.7,True,The Creation of the Humanoids,en
poster_images/Chao_ji_xue_xiao_ba_wang_1993_.jpg,5.9,True,Chao ji xue xiao ba wang,sw
poster_images/Tooth_and_Nail_2007_.jpg,4.9,True,Tooth and Nail,en
poster_images/Visage_2009_.jpg,6.0,True,Visage,et
poster_images/Orderers_1974_.jpg,8.3,True,Orderers,de
poster_images/The_Story_of_Temple_Drake_1933_.jpg,7.2,True,The Story of Temple Drake,en
poster_images/Project_Nim_2011_.jpg,7.4,True,Project Nim,pl
poster_images/Fatherland_1994_.jpg,6.5,True,Fatherland,en
poster_images/Simon_Says_2006_.jpg,4.3,True,Simon Says,tl
poster_images/Chill_2007_.jpg,3.3,True,Chill,en
poster_images/Birdemic_Shock_and_Terror_2010_.jpg,1.8,True,Birdemic Shock and Terror,en
poster_images/Whirlygirl_2006_.jpg,5.9,True,Whirlygirl,cy
poster_images/Woyzeck_1994_.jpg,7.2,True,Woyzeck,pl
poster_images/Win_Win_2010_.jpg,6.8,True,Win Win,sw
poster_images/Page_Eight_2011_.jpg,6.9,True,Page Eight,en
poster_images/The_Inbetweeners_Movie_2011_.jpg,6.8,True,The Inbetweeners Movie,nl
poster_images/The_Old_Man_and_the_Sea_1990_.jpg,7.0,True,The Old Man and the Sea,en
poster_images/Time_to_Die_1966_.jpg,7.4,True,Time to Die,en
poster_images/Dying_at_Grace_2003_.jpg,8.4,True,Dying at Grace,en
poster_images/The_Future_2011_.jpg,6.2,True,The Future,en
poster_images/Richard_III_1912_.jpg,5.7,True,Richard III,de
poster_images/Burning_Secret_1988_.jpg,6.6,True,Burning Secret,en
poster_images/Love_Ranch_2010_.jpg,5.7,True,Love Ranch,en
poster_images/The_Interrupters_2011_.jpg,7.5,True,The Interrupters,en
poster_images/Night_Ambush_1957_.jpg,6.6,True,Night Ambush,en
poster_images/Red_State_2011_.jpg,6.2,True,Red State,en
poster_images/The_Dark_Side_of_the_Heart_1992_.jpg,7.7,True,The Dark Side of the Heart,en
poster_images/Les_mis_rables_1934_.jpg,8.1,True,Les mis rables,fr
poster_images/Les_croix_de_bois_1932_.jpg,7.8,True,Les croix de bois,fr
poster_images/Short_Sharp_Shock_1998_.jpg,7.4,True,Short Sharp Shock,en
poster_images/Chinese_Take-Out_2011_.jpg,7.3,True,Chinese Take-Out,en
poster_images/A_Stranger_s_Heart_2007_.jpg,5.6,True,A Stranger s Heart,en
poster_images/Restraint_2008_.jpg,6.2,True,Restraint,fr
poster_images/A_Better_Life_2011_.jpg,7.2,True,A Better Life,de
poster_images/Raging_Phoenix_2009_.jpg,6.2,True,Raging Phoenix,tl
poster_images/Ceremony_2010_.jpg,5.6,True,Ceremony,en
poster_images/Sympathy_for_Delicious_2010_.jpg,5.8,True,Sympathy for Delicious,en
poster_images/Wrecked_2010_.jpg,5.3,True,Wrecked,de
poster_images/Pearl_Jam_Twenty_2011_.jpg,8.3,True,Pearl Jam Twenty,en
poster_images/I_Don_t_Know_How_She_Does_It_2011_.jpg,4.9,True,I Don t Know How She Does It,en
poster_images/Two_Cents_Worth_of_Hope_1952_.jpg,7.3,True,Two Cents Worth of Hope,en
poster_images/Commandos_Strike_at_Dawn_1942_.jpg,6.8,True,Commandos Strike at Dawn,en
poster_images/The_Little_Kidnappers_1953_.jpg,7.3,True,The Little Kidnappers,en
poster_images/That_Lady_in_Ermine_1948_.jpg,5.9,True,That Lady in Ermine,en
poster_images/Red_Meadows_1945_.jpg,6.8,True,Red Meadows,en
poster_images/Shark_Night_3D_2011_.jpg,4.0,True,Shark Night 3D,en
poster_images/De_vrais_mensonges_2010_.jpg,6.5,True,De vrais mensonges,nl
poster_images/Contagion_2011_.jpg,6.6,True,Contagion,it
poster_images/Habemus_Papam_2011_.jpg,6.7,True,Habemus Papam,id
poster_images/Sleeping_Beauty_2011_.jpg,5.3,True,Sleeping Beauty,tl
poster_images/The_Maze_1953_.jpg,6.0,True,The Maze,en
poster_images/Moneyball_2011_.jpg,7.6,True,Moneyball,tr
poster_images/William_S._Burroughs_A_Man_Within_2010_.jpg,7.1,True,William S. Burroughs A Man Within,en
poster_images/Aparecidos_2007_.jpg,6.1,True,Aparecidos,es
poster_images/Felicity_1978_.jpg,5.4,True,Felicity,en
poster_images/The_Winning_Team_1952_.jpg,6.5,True,The Winning Team,en
poster_images/Fat_Sick_Nearly_Dead_2010_.jpg,7.6,True,Fat Sick Nearly Dead,en
poster_images/Le_Havre_2011_.jpg,7.2,True,Le Havre,fr
poster_images/An_Unlikely_Weapon_2008_.jpg,7.9,True,An Unlikely Weapon,tl
poster_images/X_2011_.jpg,5.6,True,X,so
poster_images/A_Via_L_ctea_2007_.jpg,5.9,True,A Via L ctea,ca
poster_images/Zhong_hua_zhan_shi_1987_.jpg,6.4,True,Zhong hua zhan shi,vi
poster_images/Zindagi_Na_Milegi_Dobara_2011_.jpg,8.1,True,Zindagi Na Milegi Dobara,id
poster_images/Restless_2011_.jpg,6.8,True,Restless,de
poster_images/Neds_2010_.jpg,7.0,True,Neds,nl
poster_images/Tsumetai_nettaigyo_2010_.jpg,7.1,True,Tsumetai nettaigyo,fi
poster_images/Skeletons_2010_.jpg,6.8,True,Skeletons,no
poster_images/Follow_Me_Quietly_1949_.jpg,6.6,True,Follow Me Quietly,en
poster_images/Scott_Walker_30_Century_Man_2006_.jpg,7.3,True,Scott Walker 30 Century Man,en
poster_images/Four_Nights_of_a_Dreamer_1971_.jpg,7.6,True,Four Nights of a Dreamer,en
poster_images/Il_profumo_della_signora_in_nero_1974_.jpg,6.8,True,Il profumo della signora in nero,it
poster_images/The_Soul_of_a_Man_2003_.jpg,7.4,True,The Soul of a Man,en
poster_images/Nightmare_1964_.jpg,6.7,True,Nightmare,en
poster_images/Taxi_zum_Klo_1980_.jpg,6.2,True,Taxi zum Klo,de
poster_images/Jestem_2005_.jpg,7.5,True,Jestem,fr
poster_images/La_maladie_de_Sachs_1999_.jpg,7.3,True,La maladie de Sachs,es
poster_images/La_vall_e_1972_.jpg,6.4,True,La vall e,it
poster_images/Point_Blank_2010_.jpg,6.8,True,Point Blank,fi
poster_images/Masti_2004_.jpg,6.1,True,Masti,et
poster_images/O_Contador_de_Hist__rias_2009_.jpg,7.4,True,O Contador de Hist  rias,pt
poster_images/Nothing_Personal_2009_.jpg,7.1,True,Nothing Personal,en
poster_images/Ironclad_2011_.jpg,6.2,True,Ironclad,es
poster_images/Green_Fire_1954_.jpg,6.0,True,Green Fire,nl
poster_images/Russell_Peters_The_Green_Card_Tour_-_Live_from_The_O2_Arena_2011_.jpg,7.2,True,Russell Peters The Green Card Tour - Live from The O2 Arena,en
poster_images/Unas_fotos_en_la_ciudad_de_Sylvia_2007_.jpg,7.6,True,Unas fotos en la ciudad de Sylvia,es
poster_images/Ajantrik_1958_.jpg,7.8,True,Ajantrik,lt
poster_images/No_Man_of_Her_Own_1932_.jpg,6.7,True,No Man of Her Own,en
poster_images/Mr._Thank_You_1936_.jpg,7.6,True,Mr. Thank You,en
poster_images/Northanger_Abbey_2007_.jpg,7.3,True,Northanger Abbey,en
poster_images/Floods_of_Fear_1958_.jpg,6.7,True,Floods of Fear,en
poster_images/O_hamenos_ta_pairnei_ola_2002_.jpg,6.8,True,O hamenos ta pairnei ola,pt
poster_images/In_Vanda_s_Room_2000_.jpg,7.3,True,In Vanda s Room,et
poster_images/De_dominee_2004_.jpg,6.8,True,De dominee,nl
poster_images/Black_Butterflies_2011_.jpg,6.2,True,Black Butterflies,de
poster_images/Sweet_Karma_2009_.jpg,5.2,True,Sweet Karma,af
poster_images/Bereavement_2010_.jpg,5.1,True,Bereavement,nl
poster_images/A_Horrible_Way_to_Die_2010_.jpg,5.2,True,A Horrible Way to Die,en
poster_images/Muzi_bez_kr__del_1946_.jpg,7.5,True,Muzi bez kr  del,tr
poster_images/Szabads_g_szerelem_2006_.jpg,7.1,True,Szabads g szerelem,hu
poster_images/The_Avengers_2012_.jpg,8.1,True,The Avengers,en
poster_images/Taxi_1932_.jpg,6.7,True,Taxi,so
poster_images/Tinker_Tailor_Soldier_Spy_2011_.jpg,7.1,True,Tinker Tailor Soldier Spy,da
poster_images/A_Separation_2011_.jpg,8.4,True,A Separation,en
poster_images/A_Dangerous_Method_2011_.jpg,6.5,True,A Dangerous Method,en
poster_images/Man_s_Castle_1933_.jpg,7.5,True,Man s Castle,en
poster_images/Sleep_My_Love_1948_.jpg,6.9,True,Sleep My Love,nl
poster_images/My_Name_Is_Julia_Ross_1945_.jpg,7.2,True,My Name Is Julia Ross,en
poster_images/Neecha_Nagar_1946_.jpg,7.5,True,Neecha Nagar,en
poster_images/Warrior_2011_.jpg,8.2,True,Warrior,en
poster_images/Littlerock_2010_.jpg,6.3,True,Littlerock,sv
poster_images/Sherlock_Holmes_2010_.jpg,3.6,True,Sherlock Holmes,en
poster_images/The_Crowd_Roars_1932_.jpg,6.4,True,The Crowd Roars,en
poster_images/Eva_1962_.jpg,6.6,True,Eva,sl
poster_images/You_re_Telling_Me_1934_.jpg,7.6,True,You re Telling Me,en
poster_images/Punk_in_London_1977_.jpg,7.4,True,Punk in London,en
poster_images/The_Nature_of_Existence_2010_.jpg,6.7,True,The Nature of Existence,en
poster_images/Bellflower_2011_.jpg,6.4,True,Bellflower,cy
poster_images/50_50_2011_.jpg,7.7,True,50 50,unknown
poster_images/Clapham_Junction_2007_.jpg,7.1,True,Clapham Junction,en
poster_images/Warrior_of_the_Lost_World_1983_.jpg,2.3,True,Warrior of the Lost World,en
poster_images/Main_Street_2010_.jpg,4.7,True,Main Street,en
poster_images/Superman_and_the_Mole-Men_1951_.jpg,5.9,True,Superman and the Mole-Men,en
poster_images/Rat_Pfink_a_Boo_Boo_1966_.jpg,3.5,True,Rat Pfink a Boo Boo,en
poster_images/A_torin__i_l___2011_.jpg,7.8,True,A torin  i l,it
poster_images/Generation_P_2011_.jpg,6.8,True,Generation P,de
poster_images/Bir_Zamanlar_Anadolu_da_2011_.jpg,7.8,True,Bir Zamanlar Anadolu da,tr
poster_images/The_Artist_2011_.jpg,7.9,True,The Artist,en
poster_images/Je_l_aimais_2009_.jpg,6.6,True,Je l aimais,fr
poster_images/Whity_1971_.jpg,6.6,True,Whity,en
poster_images/I_Want_Candy_2007_.jpg,5.4,True,I Want Candy,en
poster_images/In_jeder_Sekunde_2008_.jpg,6.3,True,In jeder Sekunde,de
poster_images/Superheroes_2011_.jpg,6.5,True,Superheroes,af
poster_images/Corruption_1968_.jpg,5.8,True,Corruption,en
poster_images/Gigi_1949_.jpg,6.3,True,Gigi,it
poster_images/Kanzashi_1941_.jpg,7.3,True,Kanzashi,sw
poster_images/BlinkyTM_2011_.jpg,7.0,True,BlinkyTM,lt
poster_images/Play_2011_.jpg,7.1,True,Play,tl
poster_images/Khrustalyov_My_Car_1998_.jpg,7.6,True,Khrustalyov My Car,en
poster_images/Segodnya_uvolneniya_ne_budet_1959_.jpg,6.7,True,Segodnya uvolneniya ne budet,tr
poster_images/The_Legend_of_Suram_Fortress_1985_.jpg,7.5,True,The Legend of Suram Fortress,en
poster_images/On_the_Double_1961_.jpg,6.5,True,On the Double,en
poster_images/Here_Comes_Peter_Cottontail_1971_.jpg,7.6,True,Here Comes Peter Cottontail,en
poster_images/Don_t_Change_Your_Husband_1919_.jpg,7.8,True,Don t Change Your Husband,en
poster_images/Anma_to_onna_1938_.jpg,7.4,True,Anma to onna,fi
poster_images/Enthiran_2010_.jpg,7.1,True,Enthiran,en
poster_images/The_Trap_What_Happened_to_Our_Dream_of_Freedom.jpg,8.7,True,The Trap What Happened to Our Dream of Freedom.jpg,en
poster_images/Tierische_Liebe_1996_.jpg,7.2,True,Tierische Liebe,de
poster_images/La_neuvaine_2005_.jpg,7.6,True,La neuvaine,fi
poster_images/Kr__lik_po_berlinsku_2009_.jpg,7.6,True,Kr  lik po berlinsku,sl
poster_images/Circumstance_2011_.jpg,5.9,True,Circumstance,ro
poster_images/La_bestia_uccide_a_sangue_freddo_1971_.jpg,5.2,True,La bestia uccide a sangue freddo,es
poster_images/Ticking_Clock_2011_.jpg,5.3,True,Ticking Clock,en
poster_images/Ghost_from_the_Machine_2010_.jpg,5.9,True,Ghost from the Machine,en
poster_images/Reykjav__k-Rotterdam_2008_.jpg,6.8,True,Reykjav  k-Rotterdam,no
poster_images/Br___rabylta_2007_.jpg,5.0,True,Br   rabylta,cy
poster_images/White_of_the_Eye_1987_.jpg,6.4,True,White of the Eye,en
poster_images/The_Boss_1973_.jpg,7.1,True,The Boss,en
poster_images/Noksaek_uija_2005_.jpg,6.3,True,Noksaek uija,lv
poster_images/I_m_Gonna_Explode_2008_.jpg,6.5,True,I m Gonna Explode,ca
poster_images/Gozaresh_1977_.jpg,7.2,True,Gozaresh,sq
poster_images/Five_Dedicated_to_Ozu_2003_.jpg,6.6,True,Five Dedicated to Ozu,en
poster_images/A_Lizard_in_a_Woman_s_Skin_1971_.jpg,7.0,True,A Lizard in a Woman s Skin,en
poster_images/You_gui_zi_1976_.jpg,5.5,True,You gui zi,ro
poster_images/Take_Shelter_2011_.jpg,7.4,True,Take Shelter,no
poster_images/G_n_alogies_d_un_crime_1997_.jpg,6.7,True,G n alogies d un crime,fr
poster_images/The_Myth_of_the_American_Sleepover_2010_.jpg,6.3,True,The Myth of the American Sleepover,en
poster_images/Ce_jour-l_2003_.jpg,6.8,True,Ce jour-l,fr
poster_images/Road_to_Nowhere_2010_.jpg,5.5,True,Road to Nowhere,en
poster_images/Zaat_1971_.jpg,2.5,True,Zaat,nl
poster_images/The_Music_Never_Stopped_2011_.jpg,7.6,True,The Music Never Stopped,en
poster_images/Tadjrebeh_1973_.jpg,7.1,True,Tadjrebeh,id
poster_images/Lebassi_Baraye_Arossi_1976_.jpg,7.1,True,Lebassi Baraye Arossi,id
poster_images/Le_jeu_de_la_mort_2010_.jpg,7.4,True,Le jeu de la mort,fr
poster_images/ABC_Africa_2001_.jpg,7.0,True,ABC Africa,en
poster_images/Songwriter_1984_.jpg,6.4,True,Songwriter,en
poster_images/I_Dream_Too_Much_1935_.jpg,5.7,True,I Dream Too Much,en
poster_images/One_Potato_Two_Potato_1964_.jpg,7.2,True,One Potato Two Potato,it
poster_images/The_Sheep_Has_Five_Legs_1954_.jpg,6.9,True,The Sheep Has Five Legs,en
poster_images/No_habr_paz_para_los_malvados_2011_.jpg,6.5,True,No habr paz para los malvados,pt
poster_images/The_Presence_2010_.jpg,4.4,True,The Presence,en
poster_images/The_Caller_2011_.jpg,6.1,True,The Caller,en
poster_images/Small_Town_Girl_1953_.jpg,6.4,True,Small Town Girl,en
poster_images/Monsieur_Vincent_1947_.jpg,7.2,True,Monsieur Vincent,fr
poster_images/Captain_Thunder_2011_.jpg,3.0,True,Captain Thunder,en
poster_images/The_Happiest_Days_of_Your_Life_1950_.jpg,7.5,True,The Happiest Days of Your Life,en
poster_images/I_Am_Taraneh_I_Am_Fifteen_Years_Old_2002_.jpg,7.3,True,I Am Taraneh I Am Fifteen Years Old,en
poster_images/Les_grands_ducs_1996_.jpg,5.9,True,Les grands ducs,fr
poster_images/No_Way_Out_1973_.jpg,7.0,True,No Way Out,so
poster_images/Salaam_Cinema_1995_.jpg,7.7,True,Salaam Cinema,so
poster_images/Cea_mai_fericit_fat_din_lume_2009_.jpg,7.0,True,Cea mai fericit fat din lume,ro
poster_images/Three_Outlaw_Samurai_1964_.jpg,7.7,True,Three Outlaw Samurai,en
poster_images/Antonio_Gaud___1984_.jpg,7.4,True,Antonio Gaud,lt
poster_images/Slumming_2006_.jpg,7.1,True,Slumming,et
poster_images/Real_Steel_2011_.jpg,7.1,True,Real Steel,et
poster_images/Devil_Times_Five_1974_.jpg,5.1,True,Devil Times Five,da
poster_images/The_Dream_Catcher_1999_.jpg,6.9,True,The Dream Catcher,en
poster_images/The_Pleasure_of_Being_Robbed_2008_.jpg,5.6,True,The Pleasure of Being Robbed,en
poster_images/Kukacka_v_temn_m_lese_1985_.jpg,6.9,True,Kukacka v temn m lese,cs
poster_images/Zaklete_rewiry_1975_.jpg,7.4,True,Zaklete rewiry,af
poster_images/The_Enchanted_World_of_Danny_Kaye_The_Emperor_s_New_Clothes_1972_.jpg,6.3,True,The Enchanted World of Danny Kaye The Emperor s New Clothes,en
poster_images/Buck_2011_.jpg,7.6,True,Buck,de
poster_images/Hell_2011_.jpg,5.9,True,Hell,da
poster_images/Exit_2006_.jpg,5.8,True,Exit,ca
poster_images/Clara_et_moi_2004_.jpg,6.6,True,Clara et moi,fr
poster_images/My_Joy_2010_.jpg,6.9,True,My Joy,cy
poster_images/The_Overbrook_Brothers_2009_.jpg,6.5,True,The Overbrook Brothers,en
poster_images/Werner_Herzog_Filmemacher_1986_.jpg,6.6,True,Werner Herzog Filmemacher,de
poster_images/Pilatus_und_andere_-_Ein_Film_f__r_Karfreitag_1972_.jpg,6.9,True,Pilatus und andere - Ein Film f  r Karfreitag,de
poster_images/La_souriante_Madame_Beudet_1923_.jpg,6.8,True,La souriante Madame Beudet,fr
poster_images/Snijeg_2008_.jpg,7.2,True,Snijeg,hr
poster_images/Father_of_Invention_2010_.jpg,5.8,True,Father of Invention,en
poster_images/Quiet_Flows_the_Don_1957_.jpg,7.9,True,Quiet Flows the Don,en
poster_images/Huis-clos_1954_.jpg,7.1,True,Huis-clos,en
poster_images/At_Sea_2007_.jpg,7.4,True,At Sea,en
poster_images/House_by_the_River_1950_.jpg,7.2,True,House by the River,en
poster_images/The_Last_Days_of_Pompeii_1913_.jpg,6.2,True,The Last Days of Pompeii,en
poster_images/Catching_Hell_2011_.jpg,7.9,True,Catching Hell,en
poster_images/Footloose_2011_.jpg,5.9,True,Footloose,et
poster_images/The_Thing_2011_.jpg,6.2,True,The Thing,en
poster_images/Lemmy_2010_.jpg,7.8,True,Lemmy,fr
poster_images/Beautiful_Boy_2010_.jpg,6.6,True,Beautiful Boy,ro
poster_images/The_Harvest_La_Cosecha_2011_.jpg,7.2,True,The Harvest La Cosecha,en
poster_images/Tyrannosaur_2011_.jpg,7.6,True,Tyrannosaur,lt
poster_images/M__nnerherzen..._und_die_ganz_ganz_gro_e_Liebe_2011_.jpg,6.3,True,M  nnerherzen... und die ganz ganz gro e Liebe,de
poster_images/O-bi_O-ba_-_Koniec_cywilizacji_1985_.jpg,7.3,True,O-bi O-ba - Koniec cywilizacji,pl
poster_images/The_Killer_Is_Loose_1956_.jpg,6.7,True,The Killer Is Loose,en
poster_images/Martha_Marcy_May_Marlene_2011_.jpg,6.9,True,Martha Marcy May Marlene,en
poster_images/We_Need_to_Talk_About_Kevin_2011_.jpg,7.5,True,We Need to Talk About Kevin,en
poster_images/Tabloid_2010_.jpg,7.1,True,Tabloid,et
poster_images/The_Old_Fashioned_Way_1934_.jpg,7.6,True,The Old Fashioned Way,en
poster_images/The_River_Murders_2011_.jpg,5.3,True,The River Murders,de
poster_images/Behind_Enemy_Lines_II_Axis_of_Evil_2006_.jpg,4.5,True,Behind Enemy Lines II Axis of Evil,en
poster_images/Return_of_Django_1967_.jpg,5.4,True,Return of Django,en
poster_images/The_Three_Musketeers_2011_.jpg,5.8,True,The Three Musketeers,en
poster_images/In_Time_2011_.jpg,6.7,True,In Time,id
poster_images/Oranges_and_Sunshine_2010_.jpg,7.1,True,Oranges and Sunshine,en
poster_images/L_emmerdeur_2008_.jpg,5.3,True,L emmerdeur,fr
poster_images/Brighton_Rock_2010_.jpg,5.8,True,Brighton Rock,en
poster_images/Burning_Palms_2010_.jpg,5.4,True,Burning Palms,tl
poster_images/Margaret_2011_.jpg,6.5,True,Margaret,sv
poster_images/Carnage_2011_.jpg,7.2,True,Carnage,en
poster_images/Lentsu.jpg,6.7,True,Lentsu.jpg,fr
poster_images/Assassination_Games_2011_.jpg,6.2,True,Assassination Games,fi
poster_images/Margin_Call_2011_.jpg,7.1,True,Margin Call,en
poster_images/Mystics_in_Bali_1981_.jpg,5.8,True,Mystics in Bali,en
poster_images/God_s_Little_Acre_1958_.jpg,6.7,True,God s Little Acre,en
poster_images/2019_After_the_Fall_of_New_York_1983_.jpg,5.7,True,2019 After the Fall of New York,en
poster_images/Alaska_Silence_Solitude_2005_.jpg,7.3,True,Alaska Silence Solitude,et
poster_images/Paranormal_Activity_3_2011_.jpg,5.8,True,Paranormal Activity 3,en
poster_images/Puncture_2011_.jpg,6.9,True,Puncture,ro
poster_images/A_Little_Bit_of_Heaven_2011_.jpg,6.3,True,A Little Bit of Heaven,en
poster_images/Year_of_the_Carnivore_2009_.jpg,5.8,True,Year of the Carnivore,en
poster_images/A_Perfect_Couple_1979_.jpg,6.0,True,A Perfect Couple,en
poster_images/War_of_the_Robots_1978_.jpg,2.7,True,War of the Robots,en
poster_images/Prisoners_of_the_Lost_Universe_1983_.jpg,3.7,True,Prisoners of the Lost Universe,en
poster_images/Bertsolari_2011_.jpg,7.1,True,Bertsolari,de
poster_images/Blondie_Knows_Best_1946_.jpg,7.1,True,Blondie Knows Best,af
poster_images/Johnny_English_Reborn_2011_.jpg,6.3,True,Johnny English Reborn,en
poster_images/Abduction_2011_.jpg,5.0,True,Abduction,en
poster_images/Jian_dang_wei_ye_2011_.jpg,2.4,True,Jian dang wei ye,id
